submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-14,WI,1297612,32386,11649,64,208488,5790716,0.0055927453530789633,0.036003837867372532
2022-01-14,PR,398333,0,3473,0,209843,3318447,0.0,0.063235302537602678
2022-01-14,WV,377735,5856,5516,16,58062,1817305,0.0032223539802069549,0.031949507650064241
2022-01-14,RI,302109,5805,3175,12,65538,1057231,0.0054907584056842831,0.061990236759989069
2022-01-14,WY,126468,1837,1588,0,13394,581024,0.0031616594151016135,0.023052404031503
2022-01-14,NH,235898,2390,2079,28,37231,1348124,0.0017728339529598167,0.027616895775166083
2022-01-14,VT,77375,0,465,0,18621,624313,0.0,0.029826385162570697
2022-01-14,DC,121871,1544,1255,10,27585,692683,0.0022290138490478326,0.039823411286259373
2022-01-14,AK,172329,5321,955,2,20746,737068,0.0072191439595803916,0.02814665675351528
2022-01-14,ND,192239,0,2046,0,25414,756717,0.0,0.033584550102614318
2022-01-14,SD,203137,3292,2559,15,28724,870638,0.0037811352134871209,0.032991897895566238
2022-01-14,DE,221811,3804,2396,16,45162,957248,0.0039738918232265826,0.047178996456508658
2022-01-14,MT,212078,2897,2945,10,18883,1050649,0.0027573433182728011,0.017972700683101587
2022-01-13,TX,5297814,89714,75650,117,866682,28260856,0.0031744969083739006,0.030667223951036729
2022-01-13,HI,152811,3395,1103,4,52851,1422094,0.0023873246072341208,0.03716420996080428
2022-01-13,IA,631301,0,8201,0,72567,3139508,0.0,0.023114131258783224
2022-01-13,MD,881922,9986,12551,73,169479,6018848,0.0016591214797250238,0.02815804619089899
2022-01-13,NJ,1939089,27079,29853,116,459429,8878503,0.0030499511009907864,0.051746223434288419
2022-01-13,TN,1596833,22197,21302,73,232167,6709356,0.0033083652141874718,0.034603470139309943
2022-01-13,WA,1025322,19121,10143,40,198309,7404107,0.002582485639389058,0.026783648588546871
2022-01-13,OR,504732,9787,5870,25,83469,4129803,0.0023698466972879822,0.020211375700003125
2022-01-13,UT,739206,12990,3943,7,102214,3096848,0.0041945875289972259,0.033005817528015582
2022-01-13,CO,1089494,15664,10582,34,184667,5610349,0.0027919831725263435,0.032915421126208017
2022-01-13,IL,2560001,37048,32356,196,410453,12770631,0.002901031280286777,0.032140385232335034
2022-01-13,VA,1351430,21987,15804,18,306427,8454463,0.0026006382664398673,0.036244407243842688
2022-01-13,CT,628789,11472,9442,0,130182,3575074,0.0032088846272832396,0.036413791714521151
2022-01-13,OH,2266236,26013,30435,0,339084,11655397,0.0022318416095136011,0.029092445328117094
2022-01-13,AL,1035372,16117,16734,1,178437,4876250,0.0033052037938990004,0.0365930786977698
2022-01-13,KY,966629,10929,12610,5,135192,4449052,0.0024564783688749872,0.030386698110069291
2022-01-13,MA,1411613,24697,20872,38,320140,6850553,0.0036051104195529908,0.046731993752913085
2022-01-13,MO,1151458,18672,16587,13,174092,6104910,0.0030585217472493451,0.028516718510182788
2022-01-13,CA,6670139,227598,76804,121,1336118,39283497,0.0057937306345206491,0.03401219601197928
2022-01-13,GA,2093376,29595,31875,96,333508,10403847,0.0028446208407332404,0.0320562192043001
2022-01-13,AR,653789,16851,9390,25,121781,2999370,0.00561817981776173,0.040602193127223386
2022-01-13,IN,1410021,16447,20123,102,163167,6665703,0.0024674066636332283,0.02447858837995032
2022-01-13,KS,601859,0,7141,0,107274,2910652,0.0,0.036855659831542896
2022-01-13,LA,982465,20209,15127,14,200002,4664362,0.0043326397050657732,0.042878747404253785
2022-01-13,MN,1126697,13322,11079,56,126293,5563378,0.0023945883238564772,0.022700776398799433
2022-01-13,MS,625328,11872,10606,22,116910,2984418,0.0039779950395688541,0.039173466987533247
2022-01-13,NY,4380509,42847,61021,254,975727,19572319,0.0021891631747878214,0.04985239613149571
2022-01-13,NC,1975543,40226,19850,98,332916,10264876,0.003918800382975888,0.032432539857276406
2022-01-13,MI,1958496,20738,30522,122,279352,9965265,0.0020810284523291654,0.028032571135840342
2022-01-13,PA,2375071,32020,38253,-183,416350,12791530,0.0025032189268992841,0.03254888195548148
2022-01-13,ME,159498,1726,1644,20,14867,1335492,0.0012924075921083766,0.011132226924609058
2022-01-13,AZ,1542936,21797,25002,9,193776,7050299,0.0030916419289451413,0.027484791779752889
2022-01-13,ID,336424,2997,4263,4,21771,1717750,0.0017447242031727551,0.012674137680104789
2022-01-13,NE,383915,9030,3540,16,57800,1914571,0.0047164612855830363,0.030189530709490535
2022-01-13,NV,565911,7919,8606,22,70999,2972382,0.0026641932295377916,0.023886229966404049
2022-01-13,OK,796987,14562,11740,0,115315,3932870,0.0037026395482179682,0.029320826775357436
2022-01-13,FL,4992079,72650,63439,21,1009976,20901636,0.0034758044776973438,0.048320428123425366
2022-01-13,NM,393736,5521,6109,36,43693,2092454,0.0026385287322923229,0.020881223673256379
2022-01-13,SC,1136025,20231,14883,50,212445,5020806,0.0040294327245466166,0.042312927446310412
2022-01-13,WI,1269899,20495,11591,37,185130,5790716,0.0035392859881230579,0.031970139789276493
2022-01-13,PR,398333,21239,3473,37,209843,3318447,0.0064002830239566879,0.063235302537602678
2022-01-13,WV,372674,6275,5503,26,52206,1817305,0.0034529151683399318,0.028727153669857289
2022-01-13,RI,296304,4844,3163,6,64049,1057231,0.0045817801407639393,0.060581840676257132
